기준년도,시군명,읍면동명,등록동물수(마리),시군구등록수,대행업체등록수,기타등록수,RFID내장치형수,RFID외부장치형수,RFID인지형수,동물품종수,동물소유자수,소유자등록동물수값,등록대행업체수,데이터기준일자
2024,평택시,신장동,152,4,148,0,77,75,0,29,124,1.23,1,2025-02-28
2024,평택시,안중읍,232,3,229,0,95,137,0,31,202,1.15,4,2025-02-28
2024,평택시,오성면,38,0,38,0,18,20,0,13,31,1.23,,2025-02-28
2024,평택시,용이동,257,3,254,0,99,158,0,29,224,1.15,,2025-02-28
2024,평택시,월곡동,2,0,2,0,2,0,0,2,2,1,,2025-02-28
2024,평택시,유천동,4,0,4,0,2,2,0,3,4,1,,2025-02-28
2024,평택시,이충동,92,0,92,0,49,43,0,23,83,1.11,2,2025-02-28
2024,평택시,장당동,46,0,46,0,27,19,0,17,40,1.15,,2025-02-28
2024,평택시,장안동,17,0,17,0,9,8,0,8,16,1.06,,2025-02-28
2024,평택시,죽백동,124,6,118,0,64,60,0,24,110,1.13,1,2025-02-28
2024,평택시,지산동,210,3,207,0,72,138,0,35,166,1.27,,2025-02-28
2024,평택시,지제동,29,0,29,0,15,14,0,10,22,1.32,,2025-02-28
2024,평택시,진위면,75,2,73,0,41,34,0,21,54,1.39,1,2025-02-28
2024,평택시,청룡동,2,1,1,0,2,0,0,2,2,1,,2025-02-28
2024,평택시,청북읍,173,2,171,0,85,88,0,26,148,1.17,1,2025-02-28
2024,평택시,칠괴동,6,2,4,0,4,2,0,3,5,1.2,,2025-02-28
2024,평택시,칠원동,98,2,96,0,44,54,0,19,86,1.14,,2025-02-28
2024,평택시,통복동,64,2,62,0,24,40,0,18,59,1.08,,2025-02-28
2024,평택시,팽성읍,336,12,324,0,192,144,0,49,262,1.28,1,2025-02-28
2024,평택시,평택동,47,0,47,0,22,25,0,12,40,1.18,1,2025-02-28
2024,평택시,포승읍,128,3,125,0,61,67,0,27,113,1.13,,2025-02-28
2024,평택시,합정동,117,1,116,0,52,65,0,26,100,1.17,,2025-02-28
2024,평택시,현덕면,29,1,28,0,17,12,0,9,23,1.26,,2025-02-28
2024,포천시,관인면,214,6,208,0,78,86,50,29,134,1.6,0,2025-05-26
2024,포천시,군내면,1054,16,1037,1,612,224,218,69,506,2.08,1,2025-05-26
2024,포천시,내촌면,422,12,410,0,202,154,66,50,229,1.84,0,2025-05-26
2024,포천시,동교동,108,0,108,0,68,38,2,24,66,1.64,0,2025-05-26
2024,포천시,선단동,1326,13,1313,0,841,385,100,70,803,1.65,0,2025-05-26
2024,포천시,설운동,137,0,137,0,91,27,19,25,75,1.83,0,2025-05-26
2024,포천시,소흘읍,5292,51,5239,2,3305,1782,205,95,2618,2.02,3,2025-05-26
2024,포천시,신북면,1378,13,1362,3,846,328,204,74,783,1.76,0,2025-05-26
2024,포천시,신읍동,1742,16,1726,0,1143,365,234,70,1116,1.56,2,2025-05-26
2024,포천시,어룡동,352,6,346,0,211,106,35,48,197,1.79,0,2025-05-26
2024,포천시,영북면,650,10,640,0,327,225,98,53,445,1.46,0,2025-05-26
2024,포천시,영중면,675,21,653,1,382,175,118,46,264,2.56,0,2025-05-26
